date,open,high,low,close,volume
1986-03-10,0.05623752670414165,0.06505913682168428,0.05623752670414165,0.0639558807015419,1339948800.0
1986-03-17,0.06395586364525746,0.06561043032396048,0.05789144426461019,0.05899406597018242,367257600.0
1986-03-24,0.05899407487362052,0.06119931861758232,0.056788831129658705,0.06119931861758232,136972800.0
1986-03-31,0.06119931861758232,0.06285325142555367,0.05954538580961097,0.06119931861758232,100598400.0
1986-04-07,0.061199309232740404,0.06450780846176903,0.058994065826950076,0.06340455263853073,70070400.0
1986-04-14,0.06340456369651196,0.06671306350255471,0.06175063085371745,0.06450781971216202,96998400.0
1986-04-21,0.06450780834267118,0.07746424981423229,0.06285324167104007,0.07443203777074814,202233600.0
1986-04-28,0.07443204274703233,0.07553466452160948,0.06891829975376224,0.07002092152833939,164707200.0
1986-05-05,0.07002092152833939,0.07112354330291654,0.06891829975376224,0.07002092152833939,27763200.0
1986-05-12,0.07002088933156292,0.07277744250049652,0.07002088933156292,0.07112351059913635,39369600.0
1986-05-19,0.07112352845311391,0.07112352845311391,0.06836697459220886,0.06836697459220886,89568000.0
1986-05-26,0.06836697473471952,0.07829120277491666,0.06836697473471952,0.07718858122825623,102153600.0
1986-06-02,0.07718861197440263,0.07718861197440263,0.0738801118963101,0.07553467899560928,46598400.0
1986-06-09,0.07553465394741261,0.07553465394741261,0.06891829010579897,0.06946960091590881,40003200.0
1986-06-16,0.06946961980059382,0.07112355268052997,0.0683669978806364,0.06919396668672562,39283200.0
1986-06-23,0.0691939540882124,0.07057222887108817,0.06505912027510218,0.06561043113470078,105552000.0
1986-06-30,0.0656104513781791,0.06946962858608158,0.06505914034847875,0.06891831755638123,176688000.0
1986-07-07,0.06891828337990409,0.06891828337990409,0.05734012337724134,0.061750609427690506,138729600.0
1986-07-14,0.06009668841836229,0.06616174199429938,0.06009668841836229,0.06561043113470078,70416000.0
1986-07-21,0.0656104513781791,0.06946962858608158,0.0656104513781791,0.06891831755638123,69408000.0
1986-07-28,0.06891827367818247,0.06891827367818247,0.06119929005627484,0.062301911413669586,80812800.0
1986-08-04,0.06230194048956322,0.06285325142555367,0.06009669674560142,0.06119931861758232,41385600.0
1986-08-11,0.06230193710708944,0.06781568028808421,0.06230193710708944,0.06754002720117569,51062400.0
1986-08-18,0.0675400113846796,0.0678156644070358,0.06395585484810652,0.0650591105222702,109238400.0
1986-08-25,0.06505915548204816,0.06505915548204816,0.061750654413699355,0.06285327672958374,51667200.0
1986-09-01,0.06285325613215222,0.0672643780708313,0.057891457336687074,0.0672643780708313,89308800.0
1986-09-08,0.06726434164209036,0.06946958435687985,0.062301911413669586,0.062301911413669586,118137600.0
1986-09-15,0.062301931856756684,0.06671305285389798,0.061199310137559484,0.06561043113470078,43574400.0
1986-09-22,0.0656104478214986,0.0667130698211272,0.0634045697017276,0.0639558807015419,22723200.0
1986-09-29,0.0639558434497617,0.0639558434497617,0.060647979377577474,0.062301911413669586,81244800.0
1986-10-06,0.06395586293789464,0.07773990234578304,0.06395586293789464,0.07608596980571747,434044800.0
1986-10-13,0.07608596169745407,0.07994513248077162,0.07277746284956255,0.07939382642507553,249840000.0
1986-10-20,0.07939386155657671,0.08408000296152092,0.07773992846090647,0.08270172774791718,382320000.0
1986-10-27,0.08325300272105106,0.08876675455026894,0.08325300272105106,0.08545888960361481,429638400.0
1986-11-03,0.08601013522829978,0.10034484070641661,0.08601013522829978,0.09758829325437546,258595200.0
1986-11-10,0.09758835674932763,0.09758835674932763,0.09097198361783493,0.09372854232788086,123667200.0
1986-11-17,0.09372849440125129,0.1042046671328786,0.08931801029199671,0.10310140252113342,321955200.0
1986-11-24,0.10310148762226895,0.11302571917961948,0.09979362180997811,0.10971785336732864,349747200.0
1986-12-01,0.10971783431794359,0.1102691499231808,0.10640997854445267,0.10806390643119812,254246400.0
1986-12-08,0.10806384627580796,0.10916646740800841,0.1042046770453453,0.1042046770453453,103276800.0
1986-12-15,0.10420473785130384,0.10806390933368541,0.09979360716400897,0.10696128755807877,220694400.0
1986-12-22,0.10696127494189925,0.10971782432353668,0.10696127494189925,0.1086152121424675,52848000.0
1986-12-29,0.10861525914409638,0.10971787180230469,0.10310150494555223,0.10530739277601242,103104000.0
1987-01-05,0.10530737421248683,0.12846370294825882,0.10475605851608197,0.12791238725185394,274723200.0
1987-01-12,0.1279123500160913,0.14279837110333385,0.1268097284087435,0.13618265092372894,457027200.0
1987-01-19,0.13618264277649436,0.1709171189585561,0.13342545007054696,0.14886341989040375,726422400.0
1987-01-26,0.14996609102637432,0.16154425042786033,0.14500429718150157,0.16126860678195953,490780800.0
1987-02-02,0.1612685807209971,0.1643014174945583,0.15106868851973745,0.1518956571817398,226252800.0
1987-02-09,0.15161999206963553,0.17146845107353023,0.14720951469785137,0.1676092892885208,508550400.0
1987-02-16,0.16760926914383767,0.1714684304650208,0.14776080306101477,0.1499660462141037,604972800.0
1987-02-23,0.14996605654462272,0.17532826637753232,0.14665819158712468,0.16926319897174835,494496000.0
1987-03-02,0.16926317602828528,0.1880090192849034,0.1620954974060563,0.18359853327274323,450547200.0
1987-03-09,0.1835985367444028,0.19076557191744384,0.17863610103441935,0.18249528110027313,332697600.0
1987-03-16,0.1819439609993236,0.2012411111553246,0.17587955665273988,0.1990358680486679,363427200.0
1987-03-23,0.19903593144630974,0.20675491889854494,0.19297088158312592,0.20234380662441254,325180800.0
1987-03-30,0.20234382903151002,0.22108966226098545,0.19517679059058424,0.21998704969882965,886464000.0
1987-04-06,0.21998697224735012,0.22053827833432801,0.20730619401724845,0.21088971197605133,393840000.0
1987-04-13,0.2106140508268341,0.2216408919381762,0.20068982189656118,0.217230424284935,421689600.0
1987-04-20,0.217230408704327,0.21943563290829812,0.20675485550590236,0.21833302080631256,390672000.0
1987-04-27,0.21833304765651343,0.24038674993850934,0.2144738669670427,0.23156513273715973,375235200.0
1987-05-04,0.23156510257132065,0.2828408239564921,0.2304624904773744,0.2789810001850128,738777600.0
1987-05-11,0.27898107867316624,0.27898107867316624,0.2580300043926545,0.2629924416542053,493516800.0
1987-05-18,0.26299237144601184,0.26299237144601184,0.2365275418379299,0.23873278498649597,637228800.0
1987-05-25,0.23873277591716993,0.2607864748055611,0.23818146988321304,0.2541707456111908,284688000.0
1987-06-01,0.2541708281657562,0.2541708281657562,0.23597630346341528,0.24093809723854065,183168000.0
1987-06-08,0.24093807346285886,0.24259201086768029,0.21447388246080662,0.21667912602424622,778521600.0
1987-06-15,0.21667911113747199,0.23432232667360203,0.2122679996577498,0.23046252131462097,366825600.0
1987-06-22,0.23156520036090453,0.23377108799404403,0.22164096802380884,0.23101389408111572,336873600.0
1987-06-29,0.23101377695718148,0.23101377695718148,0.21778169472104478,0.22053824365139008,142790400.0
1987-07-06,0.21998699961423573,0.22274354932101068,0.19517674615455807,0.21392257511615753,624556800.0
1987-07-13,0.21392255153872153,0.23321970345801718,0.2117166646457614,0.22550071775913239,422150400.0
1987-07-20,0.2249494099241051,0.2249494099241051,0.20730619535466208,0.217230424284935,338169600.0
1987-07-27,0.2172304200625603,0.22439808054291127,0.2028950612439301,0.20730619132518768,349833600.0
1987-08-03,0.20730630659279145,0.23046263235092174,0.20124123597077948,0.22825738787651062,786182400.0
1987-08-10,0.22880869426286973,0.23046263235092174,0.22053839809542128,0.22825738787651062,298828800.0
1987-08-17,0.2282572778213794,0.2387328134124189,0.22164090400311856,0.23597626388072968,280540800.0
1987-08-24,0.2359763067073635,0.2674029381129728,0.23266780686985242,0.2651976943016052,585043200.0
1987-08-31,0.2640949179569376,0.26519754872181844,0.2464517089102901,0.24700303375720978,375868800.0
1987-09-07,0.24645179862453515,0.25692735310852804,0.2387328125917206,0.2563760280609131,256262400.0
1987-09-14,0.25692739699111306,0.26464638434231214,0.25086232827834776,0.253619521856308,292320000.0
1987-09-21,0.23597622937951898,0.286700000485913,0.23377098629079493,0.27346789836883545,476150400.0
1987-09-21,,,,,
1987-09-28,0.2734678030614385,0.3208830588896073,0.2723645477813246,0.3197804093360901,497505600.0
1987-10-05,0.3241916757815983,0.3495532320521105,0.3065484803869048,0.31647270917892456,703828800.0
1987-10-12,0.31757531274665957,0.3297047655417065,0.2833921407753051,0.28559738397598267,667281600.0
1987-10-19,0.2712619023923933,0.28008351477741905,0.18966286802731785,0.2128191888332367,1068926400.0
1987-10-26,0.20510100635655512,0.23046256969392284,0.16430144872523794,0.2194357067346573,868320000.0
1987-11-02,0.21723043398421235,0.22605203219833347,0.19297084487348468,0.2095114290714264,453052800.0
1987-11-09,0.20620346223282288,0.2293597641097866,0.20068972261248158,0.2128191888332367,390038400.0
