date,open,high,low,close,volume
2012-01-20,26.62,27.74,26.25,26.6,7820400.0
2012-01-13,27.0,28.62,22.64,22.79,8470800.0
2012-01-06,28.94,29.5,26.41,26.91,3550000.0
2011-12-30,27.66,29.34,27.64,28.56,2180700.0
2011-12-23,28.09,28.5,26.03,27.9,5136600.0
2011-12-16,30.44,30.93,27.98,28.0,4646700.0
2011-12-09,33.53,35.0,29.61,31.04,7331500.0
2011-12-02,32.0,33.99,31.63,33.3,3865600.0
2011-11-25,32.44,32.79,31.05,31.66,2455600.0
2011-11-18,33.0,35.0,32.54,32.6,6302000.0
2011-11-11,31.64,34.5,30.3,33.64,8003500.0
2011-11-04,29.5,32.49,28.0,32.31,8187100.0
2011-10-28,27.87,30.0,27.4,29.87,4238900.0
2011-10-21,27.86,28.4275,26.71,28.03,4689400.0
2011-10-14,27.31,28.55,27.0,28.05,5066600.0
2011-10-07,24.95,27.6,22.93,26.99,6533700.0
2011-09-30,26.52,26.99,23.49,24.39,4598300.0
2011-09-23,24.95,26.95,23.82,26.38,5257600.0
2011-09-16,22.735,25.84,22.45,25.8,4103600.0
2011-09-09,22.5,24.03,22.29,22.97,2444000.0
2011-09-02,24.22,25.5,22.68,23.07,3611400.0
2011-08-26,23.11,23.95,21.5,23.73,3981000.0
2011-08-19,26.62,26.75,22.0,22.3,4351900.0
2011-08-12,23.1,27.14,23.1,26.31,7351700.0
2011-08-05,28.67,29.2,22.83,24.24,9537700.0
2011-07-29,29.01,29.25,27.5,28.17,4279300.0
2011-07-22,27.34,30.44,26.63,29.29,6521300.0
2011-07-15,28.4,29.09,27.25,27.58,4955200.0
2011-07-08,29.02,30.0,28.55,28.81,4491400.0
2011-07-01,27.73,29.6,27.31,29.02,5962000.0
2011-06-24,26.29,28.25,25.5,27.565,9287900.0
2011-06-17,28.07,29.7,25.74,26.5,8188000.0
2011-06-10,29.1,30.13,27.02,27.86,8418900.0
2011-06-03,29.69,31.5,28.38,30.13,12015900.0
2011-05-27,27.62,29.76,26.17,29.55,11194400.0
2011-05-20,27.99,28.44,25.52,27.97,6217000.0
2011-05-13,27.0,28.95,26.65,27.55,4703700.0
2011-05-06,27.6,27.8,25.75,27.12,4943200.0
2011-04-29,26.7,27.87,25.97,27.6,5523800.0
2011-04-21,25.13,26.98,24.36,26.74,3805900.0
2011-04-15,26.47,26.53,24.2,25.58,5865200.0
2011-04-08,26.83,27.94,25.23,26.49,11835200.0
2011-04-01,22.7,28.71,22.55,26.66,17419400.0
2011-03-25,23.05,23.05,21.77,22.75,2447600.0
2011-03-18,23.82,24.0,21.8,22.96,5265000.0
2011-03-11,24.93,25.4,23.53,24.07,6306100.0
2011-03-04,23.74,24.99,23.5,24.95,5041200.0
2011-02-25,22.88,23.85,21.11,23.61,6071800.0
2011-02-18,23.64,25.49,22.56,23.18,11341000.0
2011-02-11,23.26,25.25,22.79,23.25,8506200.0
2011-02-04,24.05,24.73,23.15,23.46,3163600.0
2011-01-28,23.53,25.08,23.23,24.01,5940600.0
2011-01-21,25.48,25.64,22.37,23.04,7490100.0
2011-01-14,28.17,28.71,25.61,25.75,5932900.0
2011-01-07,26.84,28.58,25.9,28.24,8226200.0
2010-12-31,28.02,28.58,25.0,26.63,20136400.0
2010-12-23,31.64,32.86,29.92,30.09,3687000.0
2010-12-17,31.64,31.77,27.761,31.36,4522100.0
2010-12-10,31.35,32.92,29.56,31.52,4081100.0
2010-12-03,35.4122,36.42,30.87,31.49,7834500.0
2010-11-26,31.57,36.0,31.5,35.32,4883100.0
2010-11-19,30.22,32.9395,28.42,30.99,6827100.0
2010-11-12,24.5,30.5,24.03,29.84,9200800.0
2010-11-05,21.94,25.33,21.05,24.44,4035900.0
2010-10-29,20.94,21.87,20.51,21.84,1640700.0
2010-10-22,20.52,20.95,20.0,20.72,1298700.0
2010-10-15,20.44,21.0299,20.03,20.54,1312900.0
2010-10-08,20.43,21.28,20.3,20.43,1697800.0
2010-10-01,20.4,22.1499,20.05,20.6,6395900.0
2010-09-24,20.67,21.55,19.5,20.1,3953400.0
2010-09-17,20.89,23.16,19.8,20.23,5583100.0
2010-09-10,20.61,21.05,19.76,20.17,1294600.0
2010-09-03,19.7,21.3,19.33,21.05,2350500.0
2010-08-27,19.09,20.3891,18.56,19.7,3077900.0
2010-08-20,18.45,19.59,18.2616,19.1,2410100.0
2010-08-13,19.9,19.98,17.39,18.32,4216600.0
2010-08-06,20.5,22.18,19.52,19.59,4399700.0
2010-07-30,21.5,21.5,19.55,19.94,3052000.0
2010-07-23,21.37,22.25,19.5,21.29,7175700.0
2010-07-16,17.95,21.5,16.9,20.64,15438900.0
2010-07-09,20.0,20.0,14.98,17.4,25550600.0
